type,num_episodes,status,start_date,end_date,season,studios,genres,score,release_year,studio_rank_score,duration,type_Movie,type_ONA,type_OVA,type_Special,type_TV,status_Currently Airing,status_Finished Airing,season_clean,season_Fall,season_None,season_Spring,season_Summer,season_Winter,season_spring,genre_Action,genre_Adventure,genre_Avant Garde,genre_Award Winning,genre_Boys Love,genre_Cars,genre_Comedy,genre_Demons,genre_Drama,genre_Ecchi,genre_Erotica,genre_Fantasy,genre_Game,genre_Girls Love,genre_Gourmet,genre_Harem,genre_Hentai,genre_Historical,genre_Horror,genre_Josei,genre_Kids,genre_Martial Arts,genre_Mecha,genre_Military,genre_Music,genre_Mystery,genre_Parody,genre_Police,genre_Psychological,genre_Romance,genre_Samurai,genre_School,genre_Sci-Fi,genre_Seinen,genre_Shoujo,genre_Shounen,genre_Slice of Life,genre_Space,genre_Sports,genre_Super Power,genre_Supernatural,genre_Suspense,genre_Vampire,genre_Work Life
Special,4,Finished Airing,2011-01-28,2011-04-22,Winter 2011,"[""Brain's Base""]",['Comedy' 'Slice of Life' 'Josei'],6.6,2011,93,84.0,False,False,False,True,False,False,True,Winter,False,False,False,False,True,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Special,1,Finished Airing,2008-08-22,2008-08-22,Summer 2008,['J.C.Staff'],['Romance' 'School'],6.97,2008,335,0.0,False,False,False,True,False,False,True,Summer,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Special,2,Finished Airing,2011-08-24,2011-09-21,Summer 2011,['AIC Classic'],['Drama' 'School'],7.63,2011,6,28.0,False,False,False,True,False,False,True,Summer,False,False,False,True,False,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Special,2,Finished Airing,2012-10-30,2012-10-30,Fall 2012,['Unknown'],['Comedy' 'Sports' 'Kids'],5.03,2012,1493,0.0,False,False,False,True,False,False,True,Fall,True,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Special,4,Finished Airing,2011-01-07,2013-03-24,Winter 2011,['Bones' 'Production Reed' 'The Answer Studio'],['Drama' 'Romance' 'Slice of Life' 'Josei'],7.38,2011,213,807.0,False,False,False,True,False,False,True,Winter,False,False,False,False,True,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Special,1,Finished Airing,2017-04-21,2017-04-21,Spring 2017,['Unknown'],['Slice of Life' 'School'],6.35,2017,1493,0.0,False,False,False,True,False,False,True,Spring,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Special,3,Finished Airing,2014-11-21,2015-01-28,Fall 2014,['Bones'],['Comedy' 'Sci-Fi' 'Space'],6.23,2014,138,68.0,False,False,False,True,False,False,True,Fall,True,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Special,1,Finished Airing,2008-04-04,2008-04-04,Spring 2008,['Gonzo'],['Adventure' 'Fantasy'],7.13,2008,133,0.0,False,False,False,True,False,False,True,Spring,False,False,True,False,False,False,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Special,2,Finished Airing,2016-06-24,2016-08-24,Spring 2016,['Kinema Citrus' 'EMT Squared'],['Comedy' 'Seinen'],6.55,2016,66,61.0,False,False,False,True,False,False,True,Spring,False,False,True,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Special,1,Finished Airing,2009-04-11,2009-04-11,Spring 2009,['Bones'],['Action' 'Adventure' 'Historical' 'Samurai' 'Seinen'],7.05,2009,138,0.0,False,False,False,True,False,False,True,Spring,False,False,True,False,False,False,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Special,1,Finished Airing,2013-07-11,2013-07-11,Summer 2013,['OLM'],['Adventure' 'Fantasy' 'Kids'],6.7,2013,196,0.0,False,False,False,True,False,False,True,Summer,False,False,False,True,False,False,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Special,6,Finished Airing,2014-03-26,2014-08-27,Winter 2014,['J.C.Staff'],['Comedy'],6.82,2014,335,154.0,False,False,False,True,False,False,True,Winter,False,False,False,False,True,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Special,1,Finished Airing,2009-08-05,2009-08-05,Summer 2009,['Gainax'],['Action' 'Adventure' 'Drama' 'Horror' 'Supernatural'],6.99,2009,68,0.0,False,False,False,True,False,False,True,Summer,False,False,False,True,False,False,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Special,1,Finished Airing,2009-06-26,2009-06-26,Spring 2009,['TNK'],['Comedy' 'Romance' 'Ecchi' 'Harem'],6.41,2009,46,0.0,False,False,False,True,False,False,True,Spring,False,False,True,False,False,False,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Special,1,Finished Airing,2003-12-20,2003-12-20,Fall 2003,['Studio Pierrot'],['Action' 'Adventure' 'Comedy' 'Super Power' 'Shounen'],6.8,2003,230,0.0,False,False,False,True,False,False,True,Fall,True,False,False,False,False,False,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Special,9,Finished Airing,2012-10-24,2013-06-26,Fall 2012,['A-1 Pictures'],['Comedy'],6.16,2012,202,245.0,False,False,False,True,False,False,True,Fall,True,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Special,1,Finished Airing,2004-08-01,2004-08-01,Summer 2004,['OLM'],['Action' 'Comedy' 'Fantasy' 'Kids'],6.33,2004,196,0.0,False,False,False,True,False,False,True,Summer,False,False,False,True,False,False,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Special,1,Finished Airing,2010-06-20,2010-06-20,Spring 2010,['SILVER LINK.'],['Comedy' 'Romance' 'Supernatural' 'School'],6.66,2010,101,0.0,False,False,False,True,False,False,True,Spring,False,False,True,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Special,6,Finished Airing,2011-06-22,2011-11-23,Spring 2011,['Xebec'],['Comedy' 'Ecchi'],6.11,2011,131,154.0,False,False,False,True,False,False,True,Spring,False,False,True,False,False,False,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Special,1,Finished Airing,2018-03-30,2018-03-30,Winter 2018,['Studio Gokumi'],['Action' 'Fantasy'],6.29,2018,40,0.0,False,False,False,True,False,False,True,Winter,False,False,False,False,True,False,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Special,1,Finished Airing,2010-04-07,2010-04-07,Spring 2010,['J.C.Staff'],['Comedy' 'Romance' 'Music' 'Josei'],7.83,2010,335,0.0,False,False,False,True,False,False,True,Spring,False,False,True,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Special,2,Finished Airing,2013-06-26,2013-08-28,Spring 2013,['J.C.Staff'],['Comedy'],7.04,2013,335,63.0,False,False,False,True,False,False,True,Spring,False,False,True,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Special,1,Finished Airing,2014-12-26,2014-12-26,Fall 2014,['TMS Entertainment'],['Adventure' 'Comedy' 'Mystery' 'Police' 'Shounen'],7.81,2014,201,0.0,False,False,False,True,False,False,True,Fall,True,False,False,False,False,False,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Special,1,Finished Airing,2010-12-21,2010-12-21,Fall 2010,['Unknown'],['Action' 'Fantasy'],4.51,2010,1493,0.0,False,False,False,True,False,False,True,Fall,True,False,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Special,4,Finished Airing,2016-11-25,2017-02-24,Fall 2016,['Platinum Vision'],['Comedy' 'Josei'],7.03,2016,10,91.0,False,False,False,True,False,False,True,Fall,True,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Special,1,Finished Airing,2016-01-29,2016-01-29,Winter 2016,['Studio Pierrot'],['Comedy' 'Parody'],7.43,2016,230,0.0,False,False,False,True,False,False,True,Winter,False,False,False,False,True,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Special,1,Finished Airing,2013-12-15,2013-12-15,Fall 2013,"[""Brain's Base""]",['Drama' 'Slice of Life' 'Supernatural' 'Demons' 'Shoujo'],7.66,2013,93,0.0,False,False,False,True,False,False,True,Fall,True,False,False,False,False,False,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
Special,1,Finished Airing,2001-08-24,2001-08-24,Summer 2001,['Studio Pierrot'],['Horror' 'Mystery' 'Supernatural'],7.03,2001,230,0.0,False,False,False,True,False,False,True,Summer,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Special,2,Finished Airing,2016-05-27,2016-05-27,Spring 2016,['Millepensee'],['Comedy' 'Sports' 'Shounen'],6.12,2016,24,0.0,False,False,False,True,False,False,True,Spring,False,False,True,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Special,1,Finished Airing,2021-12-31,2021-12-31,Fall 2021,['8bit'],['Sci-Fi' 'Supernatural'],7.75,2021,47,0.0,False,False,False,True,False,False,True,Fall,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Special,1,Finished Airing,2017-01-27,2017-01-27,Winter 2017,['Production I.G'],['Comedy' 'Sports' 'School' 'Shounen'],7.2,2017,274,0.0,False,False,False,True,False,False,True,Winter,False,False,False,False,True,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
Special,2,Finished Airing,2010-11-24,2011-01-26,Fall 2010,['J.C.Staff'],['Romance' 'Supernatural' 'Demons' 'Historical' 'Seinen'],6.36,2010,335,63.0,False,False,False,True,False,False,True,Fall,True,False,False,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Special,1,Finished Airing,2019-07-30,2019-07-30,Summer 2019,['feel.'],['Drama' 'Sci-Fi'],6.36,2019,67,0.0,False,False,False,True,False,False,True,Summer,False,False,False,True,False,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Special,1,Finished Airing,2017-11-22,2017-11-22,Fall 2017,['Xebec'],['Slice of Life' 'Music'],7.09,2017,131,0.0,False,False,False,True,False,False,True,Fall,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Special,12,Finished Airing,2015-03-18,2015-08-19,Winter 2015,['Wit Studio'],['Slice of Life'],5.73,2015,52,154.0,False,False,False,True,False,False,True,Winter,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Special,2,Finished Airing,2016-07-27,2016-09-28,Summer 2016,['Production I.G'],['Drama' 'Historical' 'Military'],6.7,2016,274,63.0,False,False,False,True,False,False,True,Summer,False,False,False,True,False,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Special,4,Finished Airing,2013-09-25,2013-09-25,Summer 2013,['Actas'],['Military' 'School'],6.64,2013,42,0.0,False,False,False,True,False,False,True,Summer,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Special,2,Finished Airing,2007-09-25,2007-10-26,Summer 2007,['Nomad'],['Comedy' 'Romance' 'Slice of Life' 'Supernatural'],6.95,2007,33,31.0,False,False,False,True,False,False,True,Summer,False,False,False,True,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Special,1,Finished Airing,2016-01-29,2016-01-29,Winter 2016,['Magic Bus'],['Action' 'Supernatural' 'Hentai' 'Demons' 'Martial Arts'],6.02,2016,43,0.0,False,False,False,True,False,False,True,Winter,False,False,False,False,True,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Special,1,Finished Airing,2011-12-14,2011-12-14,Fall 2011,['Unknown'],['Slice of Life'],4.14,2011,1493,0.0,False,False,False,True,False,False,True,Fall,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Special,1,Finished Airing,2017-11-29,2017-11-29,Fall 2017,['Unknown'],['Comedy' 'School' 'Super Power'],6.77,2017,1493,0.0,False,False,False,True,False,False,True,Fall,True,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Special,1,Finished Airing,2016-03-26,2016-03-26,Winter 2016,['Neft Film'],['Comedy' 'Horror' 'Supernatural'],5.1,2016,2,0.0,False,False,False,True,False,False,True,Winter,False,False,False,False,True,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Special,4,Finished Airing,2007-06-22,2007-06-22,Spring 2007,['Sunrise'],['Comedy' 'Parody'],7.45,2007,355,0.0,False,False,False,True,False,False,True,Spring,False,False,True,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Special,1,Finished Airing,2014-10-15,2014-10-15,Fall 2014,"[""Brain's Base""]",['Comedy' 'Slice of Life' 'School'],6.87,2014,93,0.0,False,False,False,True,False,False,True,Fall,True,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Special,1,Finished Airing,2014-03-16,2014-03-16,Winter 2014,['J.C.Staff'],['Romance' 'School' 'Shoujo'],6.88,2014,335,0.0,False,False,False,True,False,False,True,Winter,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Special,2,Finished Airing,2008-06-27,2008-06-27,Spring 2008,['Doga Kobo'],['Drama' 'Romance' 'School'],6.69,2008,79,0.0,False,False,False,True,False,False,True,Spring,False,False,True,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Special,2,Finished Airing,2017-02-04,2018-05-03,Winter 2017,['Unknown'],['Music'],3.97,2017,1493,453.0,False,False,False,True,False,False,True,Winter,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Special,1,Finished Airing,2007-05-07,2007-05-07,Spring 2007,['Unknown'],['Romance' 'Historical'],7.79,2007,1493,0.0,False,False,False,True,False,False,True,Spring,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Special,1,Finished Airing,2013-10-02,2013-10-02,Fall 2013,['Seven'],['Comedy' 'Slice of Life' 'School' 'Seinen'],6.4,2013,78,0.0,False,False,False,True,False,False,True,Fall,True,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
Special,1,Finished Airing,2003-03-22,2003-03-22,Winter 2003,['Unknown'],['Action' 'Drama' 'Sports' 'Cars' 'Seinen'],7.6,2003,1493,0.0,False,False,False,True,False,False,True,Winter,False,False,False,False,True,False,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Special,6,Finished Airing,2009-06-25,2009-11-25,Spring 2009,['SILVER LINK.'],['Comedy'],6.39,2009,101,153.0,False,False,False,True,False,False,True,Spring,False,False,True,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Special,1,Finished Airing,2004-07-09,2004-07-09,Summer 2004,['Unknown'],['Sci-Fi' 'Hentai'],6.17,2004,1493,0.0,False,False,False,True,False,False,True,Summer,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Special,4,Finished Airing,2009-05-25,2010-06-01,Spring 2009,['Studio Crocodile'],['Comedy' 'Parody'],4.11,2009,6,372.0,False,False,False,True,False,False,True,Spring,False,False,True,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Special,1,Finished Airing,2009-12-11,2009-12-11,Fall 2009,['Bones' 'Kinema Citrus'],['Drama'],7.12,2009,189,0.0,False,False,False,True,False,False,True,Fall,True,False,False,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Special,2,Finished Airing,2000-04-08,2002-07-19,Spring 2000,['Studio Ghibli'],['Comedy'],6.42,2000,39,832.0,False,False,False,True,False,False,True,Spring,False,False,True,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Special,2,Finished Airing,2007-02-23,2007-02-23,Winter 2007,['AIC'],['Comedy' 'Romance' 'Supernatural' 'Seinen'],7.53,2007,144,0.0,False,False,False,True,False,False,True,Winter,False,False,False,False,True,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Special,9,Finished Airing,2009-08-05,2010-04-07,Summer 2009,['A-1 Pictures'],['Comedy'],6.78,2009,202,245.0,False,False,False,True,False,False,True,Summer,False,False,False,True,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Special,2,Finished Airing,2001-03-20,2003-03-20,Winter 2001,['TMS Entertainment'],['Adventure' 'Comedy' 'Sci-Fi' 'Mecha' 'Kids' 'Shounen'],6.12,2001,201,730.0,False,False,False,True,False,False,True,Winter,False,False,False,False,True,False,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Special,2,Finished Airing,2014-02-05,2014-03-05,Winter 2014,['Satelight'],['Comedy' 'Slice of Life'],6.89,2014,91,28.0,False,False,False,True,False,False,True,Winter,False,False,False,False,True,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Special,2,Finished Airing,2014-12-09,2014-12-09,Fall 2014,['Unknown'],['Avant Garde'],3.67,2014,1493,0.0,False,False,False,True,False,False,True,Fall,True,False,False,False,False,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Special,7,Finished Airing,2016-01-29,2016-07-29,Winter 2016,['10Gauge'],['Comedy' 'Parody'],6.62,2016,3,182.0,False,False,False,True,False,False,True,Winter,False,False,False,False,True,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Special,1,Finished Airing,2013-02-15,2013-02-15,Winter 2013,['Satelight' 'A-1 Pictures'],['Fantasy' 'Shounen'],7.36,2013,293,0.0,False,False,False,True,False,False,True,Winter,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Special,1,Finished Airing,2022-01-08,2022-01-08,Winter 2022,['Bones'],['Supernatural' 'Historical' 'Vampire' 'Shounen'],6.77,2022,138,0.0,False,False,False,True,False,False,True,Winter,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
Special,1,Finished Airing,1998-12-02,1998-12-02,Fall 1998,['Studio Deen'],['Action' 'Romance' 'Historical' 'Samurai' 'Shounen'],7.38,1998,250,0.0,False,False,False,True,False,False,True,Fall,True,False,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Special,1,Finished Airing,2017-08-09,2017-08-09,Summer 2017,['Shaft'],['Slice of Life'],5.44,2017,126,0.0,False,False,False,True,False,False,True,Summer,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Special,1,Finished Airing,1997-03-26,1997-03-26,Winter 1997,['Gallop' 'Studio Deen'],['Action' 'Comedy' 'Samurai' 'Shounen'],6.81,1997,295,0.0,False,False,False,True,False,False,True,Winter,False,False,False,False,True,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Special,1,Finished Airing,2012-02-24,2012-02-24,Winter 2012,['Zexcs'],['Comedy' 'Ecchi'],6.36,2012,69,0.0,False,False,False,True,False,False,True,Winter,False,False,False,False,True,False,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Special,2,Finished Airing,2007-12-09,2007-12-09,Fall 2007,['AIC'],['Comedy' 'Romance' 'Supernatural' 'Seinen'],7.6,2007,144,0.0,False,False,False,True,False,False,True,Fall,True,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Special,3,Finished Airing,2018-03-28,2018-07-25,Winter 2018,['C-Station'],['Comedy' 'Slice of Life'],7.57,2018,15,119.0,False,False,False,True,False,False,True,Winter,False,False,False,False,True,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Special,2,Finished Airing,2019-05-29,2019-06-26,Spring 2019,['CloverWorks'],['Comedy' 'Slice of Life'],6.95,2019,35,28.0,False,False,False,True,False,False,True,Spring,False,False,True,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
